"id","district_id","name"
5864,325,Xã Đồng Môn
5865,325,Xã Liên Hoàn
5866,325,Thị Trấn Chi Lê
5867,325,Xã Khoan  Dụ
5868,326,Thị Trấn Bo
5869,326,Xã Thanh Nông
5870,326,Xã Nật Sơn
5871,326,Xã Kim Bình
5872,326,Xã Kim Bôi
5873,326,Xã Hợp Kim
5874,326,Xã Cuối Hạ
5875,326,Xã Nuông Dăm
5876,326,Xã Tú Sơn
5877,326,Xã Vĩnh Đồng
5878,326,Xã Thượng Bì
5879,326,Xã Trung Bì
5880,326,Xã Lập Chiệng
5881,326,Xã Đú Sáng
5882,326,Xã Bắc Sơn
5883,326,Xã Sơn Thủy
5884,326,Xã Vĩnh Tiến
5885,326,Xã Đông Bắc
5886,326,Xã Thượng Tiến
5887,326,Xã Hợp Đồng
5888,326,Xã Hùng Tiến
5889,326,Xã Bình Sơn
5890,326,Xã Hạ Bì
5891,326,Xã Kim Sơn
5892,326,Xã Kim Tiến
5893,326,Xã Kim Truy
5894,326,Xã Nam Thượng
5895,326,Xã Sào Báy
5896,326,Xã Mi Hòa
5897,327,Xã Phong Phú
5898,327,Xã Tử Nê
5899,327,Xã Lũng  Vân
5900,327,Xã Bắc Sơn
5901,327,Xã Quy Mỹ
5902,327,Xã Do Nhân
5903,327,Xã Nam Sơn
5904,327,Xã Lỗ Sơn
5905,327,Xã Ngổ Luông
5906,327,Xã Gia Mô
5907,327,Thị Trấn Mường Khến
5908,327,Xã Mạn Đức
5909,327,Xã Ngòi Hoa
5910,327,Xã Trung Hòa
5911,327,Xã Phú Vinh
5912,327,Xã Phú Cường
5913,327,Xã Mỹ Hòa
5914,327,Xã Quy Hậu
5915,327,Xã Quyết Chiến
5916,327,Xã Địch Giáo
5917,327,Xã Tuân Lộ
5918,327,Xã Ngọc Mỹ
5919,327,Xã Thanh Hối
5920,327,Xã Đông Lai
5921,328,Thị Trấn Lương Sơn
5922,328,Xã Lâm Sơn
5923,328,Xã Hòa Sơn
5924,328,Xã Tân Vinh
5925,328,Xã Trường Sơn
5926,328,Xã Cư Yên
5927,328,Xã Nhuận Trạch
5928,328,Xã Liên Sơn
5929,328,Xã Tiến Sơn
5930,328,Xã Trung Sơn
5931,328,Xã Thành Lập
5932,328,Xã Tân Thành
5933,328,Xã Cao Dương
5934,328,Xã Hợp Châu
5935,328,Xã Cao Thắng
5936,328,Xã Long Sơn
5937,328,Xã Thanh Lương
5938,328,Xã Hợp Thanh
5939,328,Xã Cao Răm
5940,328,Xã Hợp Hòa
5941,329,Xã Đoàn Kết
5942,329,Xã Yên Lạc
5943,329,Xã Đa Phúc
5944,329,Xã Bảo Hiệu
5945,329,Xã Hữu Lợi
5946,329,Xã Lạc Sỹ
5947,329,Xã Lạc Hưng
5948,329,Xã Lạc Hương
5949,329,Xã Lạc Thịnh
5950,329,Xã Phú Lai
5951,329,Thị Trấn Hàng Trạm
5952,329,Xã Ngọc Lương
5953,329,Xã Yên Trị
5954,330,Thị Trấn Cao Phong
5955,330,Xã Nam Phong
5956,330,Xã Bắc Phong
5957,330,Xã Tây Phong
5958,330,Xã Bình Thanh
5959,330,Xã Thung Nai
5960,330,Xã Thu Phong
5961,330,Xã Xuân Phong
5962,330,Xã Dũng Phong
5963,330,Xã Yên Thượng
5964,330,Xã Đông Phong
5965,330,Xã Tân Phong
5966,330,Xã Yên Lập
5967,331,Thị Trấn Đà Bắc
5968,331,Xã Mường Chiềng
5969,331,Xã Tân Pheo
5970,331,Xã Đồng Ruộng
5971,331,Xã Giáp Đắt
5972,331,Xã Đồng Nghê
5973,331,Xã Suối Nánh
5974,331,Xã Mường Tuổng
5975,331,Xã Đồng Chum
5976,331,Xã Đoàn Kết
5977,331,Xã Tân Minh
5978,331,Xã Trung Thành
5979,331,Xã Yên Hòa
5980,331,Xã Cao Sơn
5981,331,Xã Tiền Phong
5982,331,Xã Vầy Nưa
5983,331,Xã Hào Lý
5984,331,Xã Tu Lý
5985,331,Xã Hiền Lương
5986,331,Xã Toàn Sơn
5987,332,Xã Phú Lượng
5988,332,Xã Chí Đạo
5989,332,Xã Văn Sơn
5990,332,Xã Tuân Đạo
5991,332,Xã Mỹ Thành
5992,332,Xã Ngọc Sơn
5993,332,Xã Tân Mỹ
5994,332,Thị Trấn Vụ Bản
5995,332,Xã Phúc Tuy
5996,332,Xã Chí Thiện
5997,332,Xã Thượng Cốc
5998,332,Xã Quý Hòa
5999,332,Xã Miền Đồi
6000,332,Xã Tự Do
6001,332,Xã Yên Nghiệp
6002,332,Xã Nhân Nghĩa
6003,332,Xã Tân Lập
6004,332,Xã Văn Nghĩa
6005,332,Xã Ngọc Lâu
6006,332,Xã Liên Vũ
6007,332,Xã Bình Hẻm
6008,332,Xã Xuất Hóa
6009,332,Xã Ân  Nghĩa
6010,332,Xã Yên  Phú
6011,332,Xã Vũ Lâm
6012,332,Xã Bình Cảng
6013,332,Xã Bình Chân
6014,332,Xã Định Cư
6015,332,Xã Hương Nhượng
6016,333,Phường Thái Bình
6017,333,Xã Hòa Bình
6018,333,Xã Dân Chủ
6019,333,Xã Thái Thịnh
6020,333,Phường Thịnh Lang
6021,333,Phường Tân Thịnh
6022,333,Phường Tân Hoà
6023,333,Xã Yên Mông
6024,333,Xã Sửi Ngòi
6025,333,Xã Thống Nhất
6026,333,Xã Trung Minh
6027,333,Phường Hữu Nghị
6028,333,Phường Phương Lâm
6029,333,Phường Chăm Mát
6030,333,Phường Đồng Tiến
20544,333,Xã Hợp Thịnh
20546,333,Xã Mông Hóa
20540,333,Xã Phố Ngọc
20543,333,Xã Dân Hạ
20547,333,Xã Độc Lập
20538,333,Xã Hợp Thành
20539,333,Xã Phú Minh
20541,333,Phường Kỳ Sơn
20542,333,Xã Chung Minh
20545,333,Xã Phúc Tiến
20548,333,Xã Dân Hòa
20549,333,Xã Yên Quang
25707,333,Xã Thịnh Minh
25708,333,Xã Quang Tiến
6031,334,Xã Pù Bin
6032,334,Xã Hang Kia
6033,334,Xã Tân Dân
6034,334,Xã Na Phòm
6035,334,Thị Trấn Mai Châu
6036,334,Xã Trường Xuân
6037,334,Xã Cun Pheo
6038,334,Xã Bao La
6039,334,Xã Piềng Vế
6040,334,Xã Vạn Mai
6041,334,Xã Mai Hạ
6042,334,Xã Chiềng Châu
6043,334,Xã Nà Mèo
6044,334,Xã Xăm Khòe
6045,334,Xã Mai Hịch
6046,334,Xã Nà  Phòn
6047,334,Xã Tân Sơn
6048,334,Xã Tân Mai
6049,334,Xã Ba Khan
6050,334,Xã Thung Khe
6051,334,Xã Pà Cò
6052,334,Xã Tòng Đậu
6053,334,Xã Đồng Bảng
6054,334,Xã Phúc Sạn
6055,334,Xã Noong Luông
5839,324,Xã Chung Minh
5840,324,Xã Dân Hạ
5841,324,Xã Hợp Thành
5842,324,Xã Hợp Thịnh
5843,324,Xã Phúc Tiến
5844,324,Xã Mông Hóa
5845,324,Xã Độc Lập
5846,324,Xã Phú Minh
5847,324,Xã Dân Hòa
5848,324,Xã Yên Quang
5849,324,Thị Trấn Kỳ Sơn
5850,324,Xã Phố Ngọc
6056,335,Xã Mỹ Tân
6057,335,Xã Cao Ngọc
6058,335,Xã Ngọc Khê
6059,335,Xã Phùng Minh
6060,335,Xã Thúy Sơn
6061,335,Thị Trấn Ngọc Lặc
6062,335,Xã Thạch Lập
6063,335,Xã Phùng Giáo
6064,335,Xã Nguyệt Ấn
6065,335,Xã Phúc Thịnh
6066,335,Xã Quang Trung
6067,335,Xã Lam Sơn
6068,335,Xã Ngọc Trung
6069,335,Xã Ngọc Liên
6070,335,Xã Kiên Thọ
6071,335,Xã Vân Âm
6072,335,Xã Đồng Thịnh
6073,335,Xã Ngọc Sơn
6074,335,Xã Lộc Thịnh
6075,335,Xã Cao Thịnh
6076,335,Xã Minh Sơn
6077,335,Xã Minh Tiến
6078,336,Thị Trấn Bút Sơn
6079,336,Thị Trấn Tào Xuyên
6080,336,Xã Hoằng Kim
6081,336,Xã Hoằng Phú
6082,336,Xã Hoằng Khê
6083,336,Xã Hoằng Lý
6084,336,Xã Hoằng Thắng
6085,336,Xã Hoằng Thanh
6086,336,Xã Hoằng Lưu
6087,336,Xã Hoằng Hợp
6088,336,Xã Hoằng Cát
6089,336,Xã Hoằng Anh
6090,336,Xã Hoằng Phúc
6091,336,Xã Hoằng Đại
6092,336,Xã Hoằng Đông
6093,336,Xã Hoằng Phượng
6094,336,Xã Hoằng Quý
6095,336,Xã Hoằng Sơn
6096,336,Xã Hoằng Xuyên
6097,336,Xã Hoằng Đạt
6098,336,Xã Hoằng Đạo
6099,336,Xã Hoằng Quang
6100,336,Xã Hoằng Thịnh
6101,336,Xã Hoằng Thái
6102,336,Xã Hoằng Yến
6103,336,Xã Hoằng Trường
6104,336,Xã Hoằng Tiến
6105,336,Xã Hoằng Châu
6106,336,Xã Hoằng Trung
6107,336,Xã Hoằng Giang
6108,336,Xã Hoằng Đức
6109,336,Xã Hoằng Đồng
6110,336,Xã Hoằng Hà
6111,336,Xã Hoằng Hải
6112,336,Xã Hoằng Tân
6113,336,Xã Hoằng Trạch
6114,336,Xã Hoằng Ngọc
6115,336,Xã Hoằng Phong
6116,336,Xã Hoằng Quỳ
6117,336,Xã Hoằng Trinh
6118,336,Xã Hoằng Lương
6119,336,Xã Hoằng Long
6120,336,Xã Hoằng Minh
6121,336,Xã Hoằng Vinh
6122,336,Xã Hoằng Khánh
6123,336,Xã Hoằng Xuân
6124,336,Xã Hoằng Phụ
6125,336,Xã Hoằng Dũng
6126,336,Xã Hoằng Lộc
24588,336,Xã Hoằng Thành
6127,337,Thị Trấn Quan Sơn
6128,337,Xã Tam Lư
6129,337,Xã Tam Thanh
6130,337,Xã Sơn Lư
6131,337,Xã Sơn Điện
6132,337,Xã Trung Hạ
6133,337,Xã Mường Mìn
6134,337,Xã Sơn Hà
6135,337,Xã Trung Thượng
6136,337,Xã Trung Tiến
6137,337,Xã Sơn Thủy
6138,337,Xã Na Mèo
6139,337,Xã Trung Xuân
6140,338,Xã Thạch Tượng
6141,338,Xã Thành Mỹ
6142,338,Xã Thạch Sơn
6143,338,Xã Thạch Đồng
6144,338,Xã Thành Tâm
6145,338,Xã Thạch Lâm
6146,338,Xã Thành Yên
6147,338,Xã Thành Vân
6148,338,Xã Thành Tiến
6149,338,Xã Thành Thọ
6150,338,Xã Thành An
6151,338,Xã Thành Kim
6152,338,Xã Thành Hưng
6153,338,Xã Thạch Quảng
6154,338,Xã Thành Công
6155,338,Xã Thành Long
6156,338,Thị Trấn Kim Tân
6157,338,Xã Thành Minh
6158,338,Xã Thành Tân
6159,338,Xã Thạch Cẩm
6160,338,Thị Trấn Vân Du
6161,338,Xã Thành Vinh
6162,338,Xã Thành Trực
6163,338,Xã Ngọc Trạo
6164,338,Xã Kim Tân
6165,338,Xã Thành Định
6166,338,Xã Thạch Long
17002,338,Thạch Tân
18453,338,Xã Thạch Bình
6167,339,Xã Quảng Tân
6168,339,Xã Quảng Yên
6169,339,Xã Quảng Phú
6170,339,Xã Quảng Đông
6171,339,Xã Quảng Phong
6172,339,Xã Quảng Thịnh
6173,339,Xã Quảng Lợi
6174,339,Thị Trấn Quảng Xương
6175,339,Xã Quảng Hòa
6176,339,Xã Quảng Ninh
6177,339,Xã Quảng Lưu
6178,339,Xã Quảng Định
6179,339,Xã Quảng Tâm
6180,339,Xã Quảng Long
6181,339,Xã Quảng Phúc
6182,339,Xã Quảng Vọng
6183,339,Xã Quảng Ngọc
6184,339,Xã Quảng Trương
6185,339,Xã Quảng Khê
6186,339,Xã Quảng Trung
6187,339,Xã Quảng Thái
6188,339,Xã Quảng Bình
6189,339,Xã Quảng Đức
6190,339,Xã Quảng Hải
6191,339,Xã Quảng Châu
6192,339,Xã Quảng Lĩnh
6193,339,Xã Quảng Hùng
6194,339,Xã Quảng Cát
6195,339,Xã Quảng Giao
6196,339,Xã Quảng Thọ
6197,339,Xã Quảng Trạch
6198,339,Xã Quảng Văn
6199,339,Xã Quảng Chính
6200,339,Xã Quảng Nham
6201,339,Xã Quảng Thạch
6202,339,Xã Quảng Lộc
6203,339,Xã Quảng Hợp
6204,339,Xã Quảng Nhân
6205,339,Xã Quảng Đại
6206,339,Xã Quảng Vinh
6207,339,Xã Quảng Minh
6208,339,Thị Trấn Lưu Vệ
6209,339,Thị Trấn Ngã Ba Môi
6210,340,Thị Trắn Nga Sơn
6211,340,Xã Nga Nhân
6212,340,Xã Nga Mỹ
6213,340,Xã Nga Giáp
6214,340,Xã Nga Thủy
6215,340,Xã Nga Yên
6216,340,Xã Nga Hải
6217,340,Xã Nga An
6218,340,Xã Nga Tiến
6219,340,Xã Nga Liên
6220,340,Xã Nga Thành
6221,340,Xã Nga Thái
6222,340,Xã Nga Phú
6223,340,Xã Nga Điền
6224,340,Xã Nga Thiện
6225,340,Xã Nga Trường
6226,340,Xã Nga Thắng
6227,340,Xã Nga Trung
6228,340,Xã Nga Bạch
6229,340,Xã Nga Văn
6230,340,Xã Nga Vịnh
6231,340,Xã Nga Lĩnh
6232,340,Xã Nga Thạch
6233,340,Xã Nga Tân
6234,340,Xã Nga Thanh
6235,340,Xã Nga Hưng
6236,340,Xã Ba Đình
6237,340,Xã Nga Vân
6238,341,Thị Trấn Rừng Thông
6239,341,Xã Đông Hưng
6241,341,Xã Đông Thanh
6242,341,Xã Đông Khê
6244,341,Xã Đông Minh
6245,341,Xã Đông Phú
6247,341,Xã Đông Nam
6248,341,Xã Đông Yên
6249,341,Xã Đông Thịnh
6250,341,Xã Đông Văn
6251,341,Xã Đông Hòa
6252,341,Xã Đông Hoàng
6253,341,Xã Đông Anh
6254,341,Xã Đông Xuân
6255,341,Xã Đông Tiến
6256,341,Xã Đông Ninh
6257,341,Xã Cao Sơn
6258,341,Xã Tây Sơn
6259,341,Xã Quan Sơn
6260,341,Làng Nghề Đông Hưng
6261,341,Trị Trấn Nhồi
6262,341,Xã Đông Quang
6263,342,Xã Vĩnh Quang
6264,342,Xã Vĩnh Tiến
6265,342,Xã Vĩnh Long
6266,342,Xã Vĩnh Hưng
6267,342,Xã Vĩnh Phúc
6268,342,Xã Vĩnh Hòa
6269,342,Xã Vĩnh Minh
6270,342,Xã Vĩnh Hùng
6271,342,Xã Vĩnh Tân
6272,342,Xã Vĩnh An
6273,342,Thị Trấn Vĩnh Lộc
6274,342,Xã Vĩnh Yên
6275,342,Xã Vĩnh Thành
6276,342,Xã Vĩnh Ninh
6277,342,Xã Vĩnh Thịnh
6278,342,Xã Vĩnh Khang
6279,343,Thi Trấn Lang Chánh
6280,343,Xã Lâm Phú
6281,343,Xã Yên Khương
6282,343,Xã Giao Thiện
6283,343,Xã Đồng Lương
6284,343,Xã Tam Văn
6285,343,Xã Giao An
6286,343,Xã Tan Phúc
6287,343,Xã Quang Hiến
6288,343,Xã Yên Thắng
6289,343,Xã Chí Nang
6290,344,Phường Ba Đình
6291,344,Phường Ngọc Trạo
6292,344,Phường Đông Vệ
6293,344,Phường Phú Sơn
6294,344,Phường Tân Sơn
6295,344,Phường Điện Biên
6296,344,Xã Đông Cương
6297,344,Phường Đông Sơn
6298,344,Phường Lam Sơn
6299,344,Phường Trường Thi
6300,344,Phường Đông Thọ
6301,344,Phường Hàm Rồng
6302,344,Phường Nam Ngạn
6303,344,Xã Quảng Hưng
6304,344,Xã Quảng Thắng
6305,344,Xã Đông Hương
6306,344,Xã Đông Hải
6307,344,Xã Quảng Thành
17000,344,Phường An Hoạch
13327,344,Xã Quảng Cát
14348,344,Xã Quảng Tâm
18469,344,Phường Quảng Châu
21519,344,Thị Trấn Ngã Ba Môi
21521,344,Xã Quảng Phú
21522,344,Xã Thiệu Khánh
22026,344,Xã Đông Lĩnh
18468,344,Phường Tào Xuyên
21520,344,Xã Quảng Đông
24075,344,Xã ThiệU Dương
24601,344,Xã Thiệu Vân
24600,344,Xã Thiệu Dương
24602,344,Xã Đông Tân
24603,344,Xã Đông Vinh
6308,345,Xã Hợp Tiến
6309,345,Xã Minh Sơn
6310,345,Xã Dân Lực
6311,345,Xã Tiến Nông
6312,345,Xã Khuyến Nông
6313,345,Xã Thọ Thế
6314,345,Xã Thọ Dân
6315,345,Xã Thọ Tân
6316,345,Xã Hợp Lý
6317,345,Xã Hợp Thắng
6318,345,Xã Thái Hòa
6319,345,Xã Đồng Thắng
6320,345,Xã Bình Sơn
6321,345,Xã Thọ Sơn
6322,345,Xã Thọ Ngọc
6323,345,Xã Thọ Tiến
6324,345,Xã Triệu Thành
6325,345,Xã Hợp Thành
6326,345,Xã An Nông
6327,345,Xã Văn Sơn
6328,345,Thị Trấn Nưa
6329,345,Xã Nông Trường
6330,345,Xã Đồng Lợi
6331,345,Xã Đồng Tiến
6333,345,Xã Dân Lý
6334,345,Thị Trấn Triệu Sơn
6335,345,Xã Phố Thiều
6336,345,Thị Trấn Giắt
6337,345,Xã Thọ Cường
6338,345,Xã Thọ Bình
6339,345,Xã Xuân Thọ
6340,345,Xã Xuân Lộc
6341,345,Xã Thọ Vực
6342,345,Xã Xuân Thịnh
6343,345,Xã Thọ Phú
6344,345,Xã Minh Dân
6345,345,Xã Dân Quyền
6358,346,Xã Công Liêm
6359,346,Xã Trường Giang
6360,346,Xã Trường Minh
6361,346,Xã Thăng Thọ
6362,346,Xã Tượng Sơn
6363,346,Xã Khang Ninh
6364,346,Xã Tế Nông
6365,346,Xã Vạn Hòa
6366,346,Xã Tượng Văn
6367,346,Xã Thăng Long
6368,346,Xã Thượng Sơn
6369,346,Xã Hoàng Sơn
6370,346,Xã Tân Khang
6371,346,Xã Trung Ý
6372,346,Xã Tế Lợi
6373,346,Thị Trấn Nông Cống
6374,346,Xã Tân Phúc
6375,346,Xã Tân Thọ
6376,346,Xã Tế Tân
6377,346,Xã Tế Thắng
6378,346,Xã Trường Trung
6379,346,Xã Công Chính
6380,346,Xã Công Bình
6381,346,Xã Yên Mỹ
6346,346,Xã Hoàng Giang
6347,346,Xã Tế Độ
6348,346,Xã Trung Chính
6349,346,Xã Minh Nghĩa
6350,346,Xã Trường Sơn
6351,346,Xã Thăng Bình
6352,346,Xã Tượng Lĩnh
6353,346,Xã Minh Thọ
6354,346,Xã Minh Khôi
6355,346,Xã Vạn Thiện
6356,346,Xã Vạn Thắng
6357,346,Xã Trung Thành
6417,348,Xã Thọ Thanh
6418,348,Xã Ngọc Phụng
6419,348,Thị Trấn Thường Xuân
6420,348,Xã Lương Sơn
6421,348,Xã Bát Mọt
6422,348,Yên Nhân
6423,348,Xã Xuân Chinh
6424,348,Xã Luận Thành
6425,348,Xã Luận Khê
6426,348,Xã Xuân Cẩm
6427,348,Thị Trấn Khe Hạ
6428,348,Xã Xuân Cao
6429,348,Xã Xuân Liên
6430,348,Xã Vạn Xuân
6431,348,Xã Xuân Lẹ
6432,348,Xã Xuân Thắng
6433,348,Xã Xuân Lộc
6434,348,Xã Tân Thành
6435,348,Xã Xuân Dương
6436,349,Xã Cát Vân
6437,349,Xã Bình Lương
6438,349,Xã Thanh Phong
6439,349,Xã Yên Lễ
6440,349,Thi Trấn Bãi Trành
6441,349,Xã Xuân Hòa
6442,349,Xã Thanh Xuân
6443,349,Xã Thanh Lâm
6444,349,Xã Cát Tân
6445,349,Thị Trấn Yên Cát
6446,349,Xã Xuân Bình
6447,349,Xã Thanh Hòa
6448,349,Xã Thanh Quân
6449,349,Xã Thanh Sơn
6450,349,Xã Hóa Quỳ
6451,349,Xã Xuân Quỳ
6452,349,Xã Tân Bình
6453,349,Xã Thượng Ninh
6456,350,Thị Trấn Hậu Lộc
6457,350,Xã Châu Lộc
6458,350,Xã Đa Lộc
6459,350,Xã Triệu Lộc
6460,350,Xã Thành Lộc
6461,350,Xã Tiên Lộc
6462,350,Xã Đồng Lộc
6463,350,Xã Phong Lộc
6464,350,Xã Cầu Lộc
6465,350,Xã Lộc Sơn
6466,350,Xã Lộc Tân
6467,350,Xã Thịnh Lộc
6468,350,Xã Liên Lộc
6469,350,Xã Tuy Lộc
6470,350,Xã Quang Lộc
6454,350,Xã Hưng Lộc
6455,350,Xã Phú Lộc
6471,350,Xã Thuần Lộc
6472,350,Xã Văn Lộc
6473,350,Xã Hòa Lộc
6474,350,Xã Xuân Lộc
6475,350,Xã Hải Lộc
6476,350,Xã Minh Lộc
6477,350,Xã Ngư Lộc
6478,350,Xã Mỹ Lộc
6479,350,Xã Đại Lộc
18466,350,Xã Hoa Lộc
6480,351,Xã Yên Thọ
6481,351,Xã Hải Vân
6482,351,Xã Phúc Đường
6483,351,Xã Thanh Tân
6484,351,Xã Hải Long
6485,351,Xã Xuân Khang
6486,351,Thị Trấn Bến Sung
6487,351,Xã Bình Thuận
6488,351,Xã Cán Khê
6489,351,Xã Xuân Du
6490,351,Xã Phượng Nghi
6491,351,Xã Phú Nhuận
6492,351,Xã Mậu Lâm
6493,351,Xã Xuân Thái
6494,351,Xã Thanh Kỳ
6495,351,Xã Xuân Thọ
6496,351,Xã Xuân Phúc
18457,351,Xã Yên Lạc
6497,352,Thị Trấn Đò Lèn
6498,352,Xã Hà Tân
6499,352,Xã Hà Ngọc
6500,352,Xã Hà Lâm
6501,352,Xã Hà Thái
6502,352,Xã Hà Phú
6503,352,Xã Hà Phong
6504,352,Xã Hà Ninh
6505,352,Xã Hà Hải
6506,352,Xã Hà Toại
6507,352,Xã Hà Thanh
6508,352,Xã Hà Châu
6509,352,Xã Hà Vân
6510,352,Xã Hà Dương
6511,352,Xã Hà Đông
6512,352,Xã Hà Bình
6513,352,Xã Hà Lai
6514,352,Xã Hà Vinh
6515,352,Xã Hà Yên
6516,352,Xã Hà Sơn
6517,352,Xã Hà Long
6518,352,Xã Hà Giang
6519,352,Xã Hà Bắc
6520,352,Xã Hà Tiến
6521,352,Xã Hà Lĩnh
18452,352,Thị Trấn Hà Trung
6522,353,Xã Tén Tằn
6523,353,Xã Nhi Sơn
6524,353,Xã Mường Lý
6525,353,Xã Trung Lý
6526,353,Thị Trấn Mường Lát
6527,353,Xã Quang Chiểu
6528,353,Xã Mường Chanh
6529,353,Xã Phù Nhi
6530,353,Xã Tam Trung
6531,354,Xã Cẩm Thủy
6532,354,Xã Cẩm Liên
6533,354,Xã Cẩm Châu
6534,354,Xã Phúc Do
6535,354,Xã Cẩm Sơn
6536,354,Thị Trấn Cẩm Thủy
6537,354,Xã Cẩm Quý
6538,354,Xã Cẩm Thành
6539,354,Xã Cẩm Lương
6540,354,Xã Cẩm Giang
6541,354,Xã Cẩm Thạch
6542,354,Xã Cẩm Bình
6543,354,Xã Cẩm Tú
6544,354,Xã Cẩm Ngọc
6545,354,Xã Cẩm Tân
6546,354,Xã Cẩm Vân
6547,354,Xã Cẩm Long
6548,354,Xã Cẩm Yên
6549,354,Xã Cẩm Phú
6550,354,Xã Cẩm Phong
16989,354,Xã Cẩm Tâm
6551,355,Xã Hiền Kiệt
6552,355,Xã Phú Sơn
6553,355,Xã Thanh Xuân
6554,355,Xã Nam Xuân
6555,355,Xuân Phú
6556,355,Xã Trung Sơn
6557,355,Xã Thành Sơn
6558,355,Xã Nam Động
6559,355,Xã Nam Tiến
6560,355,Xã Phú Xuân
6561,355,Xã Hồi Xuân
6562,355,Xã Hiền Trung
6563,355,Thị Trấn Quan Hóa
6564,355,Xã Phú Lệ
6565,355,Xã Thiên Phủ
6566,355,Xã Phú Nghiêm
6567,355,Xã Trung Thành
6568,355,Xã Phú Thanh
6569,356,Xã Ái Thượng
6570,356,Thị Trấn Cành Nàng
6571,356,Xã Lũng Cao
6572,356,Xã Hạ Trung
6573,356,Xã Lượng Nội
6574,356,Xã Kỳ Tân
6575,356,Xã Văn Nho
6576,356,Xã Điền Thượng
6577,356,Xã Điền Hạ
6578,356,Xã Điền Trung
6579,356,Xã Lương Trung
6580,356,Xã Điền Quang
6581,356,Xã Điền Lư
6582,356,Xã Tân Lập
6583,356,Xã Lâm Sa
6584,356,Xã Lũng Niêm
6585,356,Xã Thanh Lâm
6586,356,Xã Cổ Lũng
6587,356,Xã Ban Công
6588,356,Xã Lương Ngoại
6589,356,Xã Thiết Kế
6590,356,Xã Đồng Tâm
6591,356,Xã Thành Sơn
12304,356,Xã Quảng Châu
18451,356,Xã Thiết Ống
6592,357,Xã Yên Phong
6593,357,Xã Yên Thái
6594,357,Xã Yên Ninh
6595,357,Xã Định Tường
6596,357,Xã Định Long
6597,357,Xã Định Hưng
6598,357,Xã Định Bình
6599,357,Xã Định Tăng
6600,357,Xã Định Hòa
6601,357,Xã Yên Trường
6602,357,Thị Trấn Nông Trường Thống Nhất
6603,357,Xã Định Thành
6604,357,Xã Định Công
6605,357,Xã Định Tiến
6606,357,Xã Định Tân
6607,357,Thị Trấn Quán Lào
6608,357,Xã Yên Lâm
6609,357,Xã Yên Tâm
6610,357,Xã Yên Giang
6611,357,Xã Yên Phú
6612,357,Xã Yên Bái
6613,357,Xã Yên Trung
6614,357,Xã Yên Lý
6615,357,Xã Yên Thọ
6616,357,Xã Quý Lộc
6617,357,Xã Yên Hùng
6618,357,Xã Yên Thịnh
6619,357,Xã Yên Lạc
6620,357,Xã Định Liên
6621,357,Xã Định Hải
25663,357,Thị Trấn Thống Nhất
6622,358,Thị Trấn Sao Vàng
6623,358,Thị Trấn Thọ Xuân
6624,358,Xã Xuân Tân
6625,358,Thị Trấn Lam Sơn
6626,358,Xã Xuân Châu
6627,358,Xã Xuân Tín
6628,358,Xã Thọ Thắng
6629,358,Xã Xuân Lập
6630,358,Xã Xuân Hòa
6631,358,Xã Xuân Phong
6632,358,Xã Nam Giang
6633,358,Xã Xuân Quang
6634,358,Xã Xuân Thiên
6635,358,Xã Xuân Lâm
6636,358,Xã Thọ Xương
6637,358,Xã Xuân Khánh
6638,358,Xã Thọ Trường
6639,358,Xã Thọ Nguyên
6640,358,Xã Xuân Thành
6641,358,Xã Hạnh Phúc
6642,358,Xã Bắc Lương
6643,358,Xã Thọ Lập
6644,358,Xã Thọ Hải
6645,358,Xã Xuân Giang
6646,358,Xã Thọ Diên
6647,358,Xã Xuân Phú
6648,358,Xã Xuân Thắng
6649,358,Xã Xuân Lam
6650,358,Xã Thọ Minh
6651,358,Xã Quảng Phú
6652,358,Xã Phú Yên
6653,358,Xã Xuân Lai
6654,358,Xã Xuân Minh
6655,358,Xã Thọ Lộc
6656,358,Xã Xuân Hưng
6657,358,Xã Xuân Sơn
6658,358,Xã Xuân Bái
6659,358,Xã Xuân Vinh
6660,358,Xã Xuân Trường
6661,358,Xã Xuân Yên
18455,358,Xã Tây Hồ
18454,358,Xã Thọ Lâm
6662,359,Phường Ngọc Trạo
6663,359,Phường Lam Sơn
6664,359,Phường Bắc Sơn
6665,359,Phường Ba Đình
6855,370,Xã Tân Xuân
6666,359,Phường Quang Trung
6667,359,Xã Hà Lan
6668,359,Phường Đông Sơn
6669,359,Phường Phú Sơn
6670,360,Xã Thiệu Chính
6671,360,Xã Thiệu Viên
6672,360,Xã Thiệu Long
6673,360,Xã Thiệu Phúc
6674,360,Xã Thiệu Trung
6675,360,Xã Thiệu Tiến
6676,360,Xã Thiệu Công
6677,360,Thị Trấn Vạn Hà
6678,360,Xã Thiệu Ngọc
6679,360,Xã Thiệu Toán
6680,360,Xã Thiệu Thành
6681,360,Xã Thiệu Vũ
6682,360,Xã Thiệu Phú
6683,360,Xã Thiệu Nguyên
6684,360,Xã Thiệu Duy
6686,360,Xã Thiệu Giao
6687,360,Xã Thiệu Đô
6688,360,Xã Thiệu Châu
6689,360,Xã Thiệu Lý
6690,360,Xã Thiệu Hòa
6691,360,Xã Thiệu Giang
6694,360,Xã Thiệu Tân
6695,360,Xã Thiệu Minh
6696,360,Xã Thiệu Tâm
6697,360,Xã Thiệu Vận
6698,360,Xã Thiệu Quang
